Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
SRR13060345_2										6.027698395251703	4.576830072543416	8.973400747417015	9.087711584963728	9.936249725214333	0.0	48.08529347109255
SRR13060346_1										4.988432620011567	1.6917293233082706	6.227106227106227	10.588972431077694	25.48197416618469	0.0	44.13196452670137
SRR13060346_2										7.78870252554463	3.147291305186042	10.273279352226721	9.33342972816657	20.722479275110853	0.0	29.81492192018508
SRR13060347_1										4.930262731106065	1.8691209860525464	10.022705157314304	7.283895556276354	21.776678559844306	45.53194939993513	0.0
SRR13060347_2										9.42466753162504	3.9409665909828093	14.719834576710996	7.819088550113526	28.121959130716835	13.432533246837497	0.0
SRR13060348_1										6.09946588733246	1.7409049682555677	9.362088078202156	1.5721052101179078	10.473143202660486	34.823138163861735	28.62037690214653
SRR13060348_2										7.910914038093318	5.031240552252343	12.700292250327522	5.537639826665322	11.375088178978132	37.748160838456116	0.0
SRR13060349_1										5.632550057918253	1.7458216117822274	12.04079099784875	5.8993877213304655	16.390865464173423	0.0	52.04368691047493
SRR13060349_2										6.735065364884991	3.3137514479563133	12.278669534999173	6.621297368856529	12.665480721495944	0.0	42.13552871090518
SRR13060350_1										4.061129192019244	1.5423800764114899	5.261072590915523	1.8168954294608746	23.902646101598982	0.0	58.74062544219613
SRR13060350_2										6.285552568275081	3.1526814772888074	7.884533748408094	5.37993490873072	29.622187632658836	0.0	34.90873072024904
SRR13060351_1										5.193872666347535	2.0165150789851602	4.495771501515876	7.571405776288495	12.80915908728259	15.505824158289453	46.54938567097495
SRR13060351_2										9.795356629966491	4.220520185096537	10.493457794798148	6.967049625019945	24.05856071485559	19.89388862294559	0.0
SRR13060352_1										4.794899608173023	1.1356341177251899	1.2529608394394882	2.080889026630952	35.773581564208705	48.54005711376265	0.0
SRR13060352_2										8.947822814513094	3.9957496734775195	8.281495583645098	1.5429570761295464	38.244083855400355	19.17074358577026	0.0
SRR13060353_1										4.806170886075949	2.2151898734177213	7.545490506329114	2.4960443037974684	10.747626582278482	28.109177215189874	38.87856012658228
SRR13060353_2										7.8342563291139244	3.7559335443037973	8.83504746835443	1.3034018987341773	22.606803797468356	41.238132911392405	0.0
SRR13060355_1										5.579590811399224	2.375303542021381	11.209423060820052	6.291344516705279	28.858123761408994	37.245652720015634	0.0
SRR13060355_2										9.149524101934295	5.052055712172384	11.335026655874062	9.635191336143132	42.495882993273234	0.0	0.0
SRR13060356_1										4.986957188890593	2.1942611631118614	9.584548104956268	2.6430873101120147	20.85890747276354	0.0	53.25111247506521
SRR13060356_2										7.394123062758938	4.6762313948135645	9.413840724259629	7.495780266994016	20.469541199938625	34.36397115237072	0.0
SRR13060357_1										6.26051375312571	3.3780404637417596	15.462605137531257	3.7963173448511025	30.8933848601955	29.86587860877472	0.0
SRR13060357_2										10.638781541259377	3.8554216867469884	14.685155717208456	8.538304160036372	18.081382132302796	24.146396908388272	0.0
SRR13060358_1										4.3678160919540225	4.060469765117442	14.47776111944028	10.8095952023988	41.51424287856072	15.03248375812094	0.0
SRR13060358_2										9.507746126936532	5.044977511244378	13.705647176411794	9.762618690654673	35.11744127936032	0.0	0.0
SRR13060359_1										6.248597711465111	2.4770024680278215	12.052950415077406	3.3856854386358535	28.433924164236036	0.0	40.863809737491586
SRR13060359_2										6.919452546555979	2.533094009423379	13.28472066412385	6.021987884227058	22.591429212474758	0.0	36.621045546331615
SRR13060360_1										5.513453123545293	2.8191043664463273	6.282469043850665	4.975328181733545	35.067498370728984	36.56456568289731	0.0
SRR13060360_2										7.593333954008006	3.569500046550601	8.507587747881947	9.468392142258635	43.58067219067126	10.998975886788939	0.0
SRR13060361_1										3.8225218857049645	0.5219944538089283	7.286172584416291	0.0	15.752270132129848	66.11929748246425	0.0
SRR13060361_2										8.971779674840954	4.388015877331304	5.752813876352564	0.0	34.27763580011962	28.42151052145071	0.0
SRR13060362_1										4.501749167312567	1.4642729957894296	5.092485912394998	5.817290571255001	9.11242851456941	0.0	69.12038879694995
SRR13060362_2										7.597880051113393	3.406162934411463	8.812870519722647	7.046944717933679	11.800071223579195	15.970840228753378	29.80497308167669
SRR13060363_1										4.698028645751716	1.8757639389475662	6.785344908640738	3.449086407371423	22.694079669038143	23.295828501582726	31.279969912558375
SRR13060363_2										7.805497226313975	2.952330209671859	8.451123577898267	4.710565079763061	24.30971260225029	20.008148682107375	17.635628545460243
SRR13060364_1										5.545422190586351	2.1020553430020463	7.774268173325029	7.2092712874810925	23.247175015570782	0.0	47.68662692410357
SRR13060364_2										8.023400658421567	1.4725509386956135	11.251000978734762	10.116558412670166	16.727466856481893	0.0	39.44078654684581
SRR13060366_1										4.852738894732584	2.635731046201149	4.970062302775306	6.740027510316368	28.968767699652076	0.0	45.45472934703455
SRR13060366_2										8.420988753135367	3.452949267740108	12.04183186341937	8.564608787118699	15.879116433368395	0.0	32.83234889554171
SRR13060367_1										5.667267381200797	3.0257042587498817	6.9738214929337	1.261500521673148	31.471118277530113	0.0	45.0796737171583
SRR13060367_2										8.669259224129755	4.17812766764678	7.78952859717348	9.807455183534099	17.535331499573175	0.0	34.174333681115435
SRR13060368_1										5.094026007887104	2.291171006746407	2.757227129029104	4.520418472769937	3.992438809764365	0.0	77.74989407815403
SRR13060368_2										8.001173288140013	4.774630903105955	13.610142424143662	5.0353616008864845	3.800149920151224	0.0	46.8402698562722
SRR13060369_1										6.036249014972419	2.1710007880220648	6.735618597320725	1.5445232466509062	15.693459416863673	31.926713947990542	29.871946414499607
SRR13060369_2										8.01812450748621	4.282899921197793	10.573286052009456	6.152482269503546	5.468873128447597	27.624113475177303	23.620961386918836
SRR13060370_1										5.049902705417112	1.5159123721047016	8.787897809302619	5.332370849287552	10.994287866423953	21.1317556964409	40.33958947963091
SRR13060370_2										7.890276818780993	5.112673404054987	12.416044190571842	4.739187747159626	25.66380013809554	26.16910426213044	0.0
SRR13060371_1										4.856180926590061	1.9322257190953671	1.628485691283027	0.0	0.0	37.506404157212906	49.656005269706505
SRR13060371_2										9.606235819366171	4.237722315743248	9.379345678108761	3.4765424870087096	23.86006001610188	30.509404962306963	0.0
SRR13060372_1										5.557504736509719	2.624377236685145	8.478937150609314	2.030266881856244	10.279980352255983	13.255210160690478	52.178794470563474
SRR13060372_2										8.850840876663627	5.564521787944705	13.110191097700746	5.393773536360022	17.965990690711763	0.0	26.03326082380184
SRR13060373_1										4.504278706720613	2.2557198610763005	4.984066740663827	2.7534104335994845	31.862938164631743	45.862723334168784	0.0
SRR13060373_2										12.678577822335207	6.477138458233378	6.745676536932938	7.014214615632497	29.660925919295355	0.0	0.0
SRR13060374_1										4.483185243504668	3.542908559217186	6.8833652007648185	1.153975930716455	14.623776852997414	0.0	64.76661792824204
SRR13060374_2										7.202789337532336	4.269485997075694	7.322011022382184	2.5036553818468112	13.08064334720504	15.896974468563716	36.43234731751209
SRR13060377_1										4.2069515195619775	2.2039713067886475	2.1623869425096163	0.0	3.8292268773607794	0.0	85.20636240773469
SRR13060377_2										9.897078698409398	5.6277506324288735	10.150050247773503	2.592092040059604	0.0	52.4760023564473	0.0
SRR13060378_1										4.794859120118636	0.9674458018501518	6.6897347174163775	7.301744227102605	51.09102464515218	20.483487512652122	0.0
SRR13060378_2										7.720735352964716	2.758750559047148	12.557964362215474	4.818397947414259	37.70213967940117	15.40145469952687	0.0
SRR13060379_1										4.61634266529485	1.2698326745004602	4.556776953484594	5.187631992202307	6.544105702063139	38.80435371202686	33.256619916608
SRR13060379_2										7.256186711431202	4.307683976823523	6.400606487247523	3.8284507499864624	22.66746087615747	42.05339253804083	0.0
SRR13060380_1										4.687187020097483	1.5223342458436269	11.824798023636243	6.863857915470388	64.18508379515256	0.0	0.0
SRR13060380_2										5.3882620017359955	3.6188822861721306	15.383588168525073	11.303999465847633	43.2329572010416	0.0	0.0
SRR13060381_1										4.606881384379431	2.1645397459270193	4.650287930086524	4.7255259426454845	3.8689701073588565	20.43580171889921	54.82246722805799
SRR13060381_2										6.9653037011314645	3.8892264953554996	8.880979251671151	4.016552362762972	3.301791243452846	59.54509940098966	0.0
SRR13060382_1										4.915789816594455	3.244616737791967	6.736814672443561	1.7819330879239013	13.098999902270581	18.67934977359351	45.47675668632114
SRR13060382_2										7.111444115060103	4.77896862885624	11.85783627064534	4.772453334202039	34.06521809948855	19.334136886340687	0.0
SRR13060383_1										3.9218048736407725	2.015120937377632	6.201994035964939	15.678183077803547	41.54341998252959	21.383174191993735	0.0
SRR13060383_2										7.906864664598332	3.8465014006445974	11.196120365071236	6.033314256453508	34.76610741287388	17.488478568631585	0.0
SRR13060384_1										5.78774062816616	2.9603596757852078	15.621833839918947	7.513297872340425	7.538627152988855	52.02634245187436	0.0
SRR13060384_2										8.225683890577509	4.831560283687943	19.199594731509624	7.994554204660588	0.0	38.12056737588653	0.0
SRR13060385_1										6.651281628616171	1.623670979971977	7.926728756284514	9.117695541086293	23.82345668837056	11.971482733042116	30.93628945850161
SRR13060385_2										7.941152229456853	2.2480013187175474	12.496909255748784	8.660265391906371	25.976675183384156	0.0	29.24256160883541
SRR13060386_1										5.419829222011385	1.5437223276407337	10.139943074003794	7.141445287792536	33.86503795066413	0.0	34.49952561669829
SRR13060386_2										6.991223908918406	2.437144212523719	10.616302972802025	7.101913345983554	28.542061986084754	0.0	30.00079063883618
SRR13060387_1										6.380828641547567	1.9662191424859248	7.859102064385737	4.62249169914826	23.216399595784612	48.69929262306915	0.0
SRR13060387_2										8.358596795149415	5.3125451133246715	9.115057023242384	4.6917857658438	13.13700014436264	40.65540638082864	0.0
SRR13060388_1										4.161464835622139	2.399778055208767	2.8748786239422945	0.0	0.0	0.0	88.56290747676515
SRR13060388_2										7.4490220557636295	4.348730753225135	9.699680954362602	1.9212095991122207	0.0	26.758218893050355	35.1123595505618
SRR13060390_1										6.553690466629186	3.2005461408722193	12.356437233957111	7.613846277407438	60.517227531925144	0.0	0.0
SRR13060390_2										11.344470323668782	3.9916472572484136	16.749658661954864	5.120070677054052	36.1215966589029	0.0	0.0
SRR13060391_1										5.789933081175444	2.3961926929631323	12.263601978469596	1.8142898707344444	31.873727087576377	14.489380273494326	23.556673178436345
SRR13060391_2										9.778045637807057	4.337254249968827	9.969242279396484	6.621222827216426	20.34789475871815	31.277276694791972	0.0
SRR13060392_1										5.092647937836222	2.9268778641163578	9.053596333931061	5.092647937836222	35.345686391711496	0.0	35.68838414026699
SRR13060392_2										9.695158398087269	5.198246662681809	13.759713090257023	5.917513448894202	17.979677226539152	0.0	24.734010759115364
SRR13060393_1										5.875904907625203	3.181164219324488	13.36408687113202	4.770604489712029	33.250359679371535	31.007787343853476	0.0
SRR13060393_2										10.148667473566421	5.115439950672544	14.754847107721117	6.273264975222088	27.114115417113887	11.591952316791888	0.0
SRR13060394_1										4.812557199841136	2.415775932033638	5.17518260779472	9.046640534613458	20.642019650843537	9.894493274162077	41.741638030771355
SRR13060394_2										7.692839011586745	3.7678506674034296	9.129526342145706	9.227953238590251	22.867848940615772	11.921741983388303	18.742553228229525
SRR13060395_1										4.241703112940571	0.32158476974530487	6.5828402366863905	6.129405711345511	33.44481605351171	0.0	43.243503987651145
SRR13060395_2										10.174942114741446	4.2191921790584	9.364548494983277	10.531901209158734	11.2876254180602	27.53087213789555	0.0
SRR13060396_1										5.029038228348969	2.0337396557959453	10.287829472206267	8.48384283191865	21.962686408407258	0.0	46.099517093198884
SRR13060396_2										8.06475631288957	4.227030016806007	9.634735252196482	9.934690577999021	18.750398876763036	0.0	33.21632948284298
SRR13060397_1										4.529246642895076	2.0635763599119947	4.4786687909364495	4.2940596312874595	19.798700149204663	27.319626735452545	30.796854057608176
SRR13060397_2										7.022734744455403	4.913638317780644	7.718180208886529	14.79149280530056	25.840224565662695	22.259312646991884	0.0
SRR13060398_1										5.166102315365608	2.155211860528965	9.254598700466733	2.651688478081816	5.461242793081358	36.31371831243708	33.22503889448156
SRR13060398_2										7.202342820536287	4.76114212501144	10.615905555047132	4.20975565113938	8.710075958634574	51.208016839022605	0.0
SRR13060399_1										4.740976887168394	2.240692246385062	7.314129568484573	10.1149948764659	11.736308778321758	0.0	58.91381077080724
SRR13060399_2										6.15962655129227	3.5955823750426963	10.811795514061256	6.089035637026073	9.79392007286804	0.0	53.12763292724581
SRR13060401_1										3.1598513011152414	0.5357533347911656	4.914716816094467	0.0	42.581456374371314	43.062541001530725	0.0
SRR13060401_2										9.025803630002187	1.3393833369779138	5.827684233544719	0.0	66.49354909249945	0.0	0.0
SRR13060402_1										4.687180186941394	1.694298514930295	10.866252757499261	7.015987810147598	13.913715858179254	15.257783539150804	40.36069227445362
SRR13060402_2										7.946146323713356	4.5757431034090645	11.603102044529349	6.617998226103568	3.5705351254235747	13.176866571149167	35.32328125355348
SRR13060403_1										5.051334702258727	2.7488021902806294	6.85284052019165	4.689938398357289	53.67556468172484	18.784394250513348	0.0
SRR13060403_2										9.943874058863791	4.947296372347707	12.16974674880219	8.914442162902121	38.02327173169062	0.0	0.0
SRR13060404_1										5.022722969134633	1.495928801363378	12.720128763491765	2.4521870857792085	68.72751372846052	0.0	0.0
SRR13060404_2										10.457299753834501	3.394243514485893	18.860064381745882	3.8202991857602724	39.21132361295209	0.0	0.0
SRR13060405_1										5.016037303576723	1.1589984097463681	11.641195655103637	5.865071022344411	37.53537640494866	0.0	30.956038920783808
SRR13060405_2										7.385245680709415	3.929813212581871	12.765154578043719	4.646775019541252	32.279453384005826	23.76755343521738	0.0
SRR13060406_1										6.256555357709101	3.1441324974998173	11.898431592555553	4.268605019879503	44.40324901822085	21.37473473668805	0.0
SRR13060406_2										10.75688465009635	5.0442715320633225	16.403639290679806	3.3929311900870798	26.192160401980637	13.447325414054687	0.0
SRR13060407_1										5.243122620811222	1.6051906163856957	10.20121139385302	1.4851763646933074	6.846438014514224	11.097567836180547	58.22378907495265
SRR13060407_2										7.761546683668685	4.099236784368144	10.238715847506892	11.44635925516155	6.711421981360287	42.38940874228815	0.0
SRR13060408_1										5.153663210879956	1.5377866032464385	14.717495208848044	4.359371031425339	28.176591470595024	38.2530190029786	0.0
SRR13060408_2										8.044517305871759	4.336281142487705	13.20972546122053	10.956152300907434	32.129580456718	14.156410907663533	0.0
SRR13060409_1										4.600478843615045	0.8144816629746482	10.872435165917075	6.433062585308004	22.827862433152088	22.228189120852075	25.342910205634244
SRR13060409_2										7.1468528339039175	3.9918551833702534	11.272963236445817	7.285583227047951	22.496699559195363	33.592893423731844	0.0
SRR13060410_1										5.016301126259632	2.5760719225449513	8.787788974510965	1.3386682473819402	25.195119541592568	49.1676546137127	0.0
SRR13060410_2										8.036949219521833	4.8483501284331165	12.54692748468682	2.4476388065599686	37.04307449120727	17.91394981229006	0.0
SRR13060412_1										5.043699927166788	0.7920611798980335	7.75218499635834	6.290968681718864	9.14512017479971	0.0	66.58321194464676
SRR13060412_2										7.064821558630735	3.3139111434814272	8.211944646758921	8.025309541150765	5.3259286234522945	0.0	55.27585579024035
SRR13060413_1										5.800528289025221	2.9247614178595773	7.078646898432174	4.596966598500341	21.417007498295842	13.71634287661895	38.1923142467621
SRR13060413_2										10.521046353101568	4.164536468984322	12.664025221540559	3.0120995228357192	24.49301295160191	21.225289706884798	0.0
SRR13060414_1										4.368815592203898	1.6941529235382307	9.769115442278862	4.464767616191904	8.47376311844078	0.0	66.74362818590704
SRR13060414_2										6.770614692653673	3.643178410794603	13.427286356821588	8.329835082458771	3.9370314842578713	0.0	48.908545727136435
SRR13060415_1										4.89039202132912	2.2020341660906486	8.76370099733386	3.426483657549126	32.87498765675916	0.0	41.58684704255949
SRR13060415_2										11.25703564727955	4.216451071393305	8.808136664362594	10.057272637503702	19.966426384911625	15.258714328033967	0.0
